window_id,sample_id,label,label_index,group_id,group_index,cv_index,audio_path,start_sec,duration_sec,sample_rate,year,bandleader,pianist
tynerm-satindoll-sharpeahayesl-1986-e475823a__00014,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,70.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00015,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,75.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00016,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,80.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00017,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,85.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00018,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,90.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00019,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,95.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00020,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,100.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00021,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,105.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00022,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,110.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00023,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,115.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00024,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,120.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00025,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,125.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00026,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,130.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00027,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,135.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00028,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,140.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00029,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,145.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00030,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,150.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00031,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,155.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00032,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,160.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00033,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,165.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00034,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,170.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00035,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,175.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00036,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,180.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00037,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,185.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00038,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,190.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00039,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,195.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00040,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,200.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00041,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,205.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00042,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,210.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00043,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,215.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00044,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,220.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
tynerm-satindoll-sharpeahayesl-1986-e475823a__00045,tynerm-satindoll-sharpeahayesl-1986-e475823a,Satin Doll,9,McCoy Tyner / McCoy Tyner,1,1,data/processed/jtd_group_cv_16/audio_24k_mono/tynerm-satindoll-sharpeahayesl-1986-e475823a.wav,225.000000,10.000000,24000,1986,McCoy Tyner,McCoy Tyner
petersono-satindoll-brownrthigpene-1964-f07c7707__00000,petersono-satindoll-brownrthigpene-1964-f07c7707,Satin Doll,9,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-satindoll-brownrthigpene-1964-f07c7707.wav,0.000000,10.000000,24000,1964,Oscar Peterson,Oscar Peterson
petersono-satindoll-brownrthigpene-1964-f07c7707__00001,petersono-satindoll-brownrthigpene-1964-f07c7707,Satin Doll,9,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-satindoll-brownrthigpene-1964-f07c7707.wav,5.000000,10.000000,24000,1964,Oscar Peterson,Oscar Peterson
petersono-satindoll-brownrthigpene-1964-f07c7707__00002,petersono-satindoll-brownrthigpene-1964-f07c7707,Satin Doll,9,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-satindoll-brownrthigpene-1964-f07c7707.wav,10.000000,10.000000,24000,1964,Oscar Peterson,Oscar Peterson
petersono-satindoll-brownrthigpene-1964-f07c7707__00003,petersono-satindoll-brownrthigpene-1964-f07c7707,Satin Doll,9,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-satindoll-brownrthigpene-1964-f07c7707.wav,15.000000,10.000000,24000,1964,Oscar Peterson,Oscar Peterson
brownr-satindoll-samplejmannes-1975-32107f71__00000,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,0.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00001,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,5.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00002,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,10.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00003,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,15.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00004,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,20.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00005,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,25.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00006,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,30.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00007,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,35.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00008,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,40.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00009,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,45.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00010,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,50.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00011,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,55.000000,10.000000,24000,1975,Ray Brown,Joe Sample
brownr-satindoll-samplejmannes-1975-32107f71__00012,brownr-satindoll-samplejmannes-1975-32107f71,Satin Doll,9,Ray Brown / Joe Sample,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/brownr-satindoll-samplejmannes-1975-32107f71.wav,60.000000,10.000000,24000,1975,Ray Brown,Joe Sample
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00000,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,0.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00001,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,5.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00002,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,10.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00003,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,15.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00004,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,20.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00005,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,25.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00006,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,30.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00007,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,35.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00008,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,40.000000,10.000000,24000,1972,Bill Evans,Bill Evans
evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1__00009,evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1,Someday My Prince Will Come,10,Bill Evans / Bill Evans,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/evansb-somedaymyprincewillcome-gomezemorellm-1972-f5c17cd1.wav,45.000000,10.000000,24000,1972,Bill Evans,Bill Evans
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00000,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,0.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00001,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,5.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00002,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,10.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00003,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,15.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00004,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,20.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00005,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,25.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00006,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,30.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00007,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,35.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00008,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,40.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00009,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,45.000000,10.000000,24000,1989,Chick Corea,Chick Corea
coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0__00010,coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0,Someday My Prince Will Come,10,Chick Corea / Chick Corea,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/coreac-somedaymyprincewillcome-patituccijweckld-1989-2fea2bf0.wav,50.000000,10.000000,24000,1989,Chick Corea,Chick Corea
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00000,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,0.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00001,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,5.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00002,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,10.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00003,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,15.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00004,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,20.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74__00005,jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74,Someday My Prince Will Come,10,Keith Jarrett / Keith Jarrett,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/jarrettk-somedaymyprincewillcome-peacockgdejohnettej-2001-36644b74.wav,25.000000,10.000000,24000,2001,Keith Jarrett,Keith Jarrett
